"id","intakedate","movementdate","returndate","returnedreason"
"64438",2019-08-18,2019-10-24,2019-11-06,"Stray"
"64439",2019-08-18,2019-08-20,2019-10-11,"Stray"
"64439",2019-08-18,2019-10-24,2019-11-06,"Stray"
"64444",2019-08-20,2019-08-29,2019-09-24,"Stray"
"64445",2019-08-20,2019-08-23,2019-12-31,"Stray"
"64445",2019-08-20,2020-01-03,2020-01-03,"Incompatible with owner lifestyle"
"64454",2019-08-20,2019-09-04,2020-01-21,"Allergies"
"64473",2019-08-21,2019-08-21,2019-11-01,"Stray"
"64473",2019-08-21,2019-11-04,2019-11-27,"Stray"
"64473",2019-08-21,2019-12-05,2019-12-12,"Return adopt - lifestyle issue"
"64480",2019-08-21,2019-08-25,2019-09-06,"Stray"
"64480",2019-08-21,2019-09-14,2019-09-15,"Stray"
"64481",2019-08-21,2019-08-25,2019-09-06,"Stray"
"64481",2019-08-21,2019-09-14,2019-10-03,"Stray"
"64481",2019-08-21,2019-10-03,2019-10-28,"Stray"
"64482",2019-08-21,2019-08-25,2019-09-06,"Stray"
"64483",2019-08-21,2019-08-25,2019-09-06,"Stray"
"64483",2019-08-21,2019-09-14,2019-10-03,"Stray"
"64483",2019-08-21,2019-10-03,2019-10-28,"Stray"
"64484",2019-08-21,2019-08-25,2019-09-06,"Stray"
"64494",2019-08-21,2019-08-25,2019-09-06,"Stray"
"64495",2019-08-21,2019-08-25,2019-09-06,"Stray"
"64495",2019-08-21,2019-09-14,2019-10-03,"Stray"
"64495",2019-08-21,2019-10-03,2019-10-28,"Stray"
"64496",2019-08-21,2019-08-25,2019-09-06,"Stray"
"64497",2019-08-21,2019-08-25,2019-09-06,"Stray"
"64497",2019-08-21,2019-09-17,2019-09-24,"Stray"
"64503",2019-08-22,2019-08-22,2019-09-29,"Stray"
"64503",2019-08-22,2019-10-14,2019-10-28,"Stray"
"64505",2019-08-22,2019-08-22,2019-09-03,"Stray"
"64507",2019-08-22,2019-08-22,2019-09-29,"Stray"
"64518",2019-08-23,2019-08-30,2019-10-07,"Stray"
"64519",2019-08-23,2019-08-30,2019-10-07,"Stray"
"64521",2019-08-23,2019-08-30,2019-10-07,"Stray"
"64522",2019-08-23,2019-08-30,2019-10-07,"Stray"
"64523",2019-08-23,2019-10-04,2019-10-21,"Stray"
"64524",2019-08-23,2019-10-04,2019-10-21,"Stray"
"64526",2019-08-23,2019-09-06,2019-09-17,"Stray"
"64530",2019-08-23,2019-10-13,2019-11-26,"Stray"
"64532",2019-08-23,2019-09-26,2019-12-15,"Stray"
"64534",2019-08-23,2019-09-06,2019-09-11,"Return adopt - lifestyle issue"
"64535",2019-08-23,2019-11-17,2019-11-17,"Stray"
"64539",2019-08-24,2019-08-31,2019-09-07,"Return Adopt - Behavior"
"64540",2019-08-24,2019-09-06,2019-12-10,"Stray"
"64541",2019-08-24,2019-09-06,2019-12-10,"Stray"
"64544",2019-08-24,2019-09-11,2019-10-25,"Return Adopt - Behavior"
"64545",2019-08-24,2019-08-29,2019-10-07,"Stray"
"64546",2019-08-24,2019-08-29,2019-10-07,"Stray"
"64547",2019-08-24,2019-08-29,2019-10-07,"Stray"
"64548",2019-08-24,2019-08-29,2019-10-07,"Stray"
"64549",2019-08-24,2019-08-29,2019-10-07,"Stray"
"64550",2019-08-25,2019-09-10,2019-09-24,"Return Adopt - Behavior"
"64550",2019-08-25,2019-10-03,2019-10-07,"Return Adopt - Other"
"64561",2019-08-26,2019-10-23,2019-11-27,"Stray"
"64561",2019-08-26,2019-12-01,2019-12-26,"Stray"
"64578",2019-08-27,2019-09-29,2019-09-30,"Return adopt - lifestyle issue"
"64587",2019-08-27,2019-09-18,2019-11-01,"Stray"
"64587",2019-08-27,2019-11-04,2019-12-02,"Stray"
"64588",2019-08-27,2019-08-28,2019-10-15,"Stray"
"64589",2019-08-28,2019-09-20,2019-10-06,"Incompatible with other pets"
"64591",2019-08-28,2019-09-04,2019-09-04,"Owner requested Euthanasia"
"64604",2019-08-29,2019-09-11,2019-11-06,"Stray"
"64607",2019-08-29,2019-09-06,2019-11-15,"Return adopt - lifestyle issue"
"64610",2019-08-30,2019-08-31,2019-08-31,"Owner requested Euthanasia"
"64611",2019-08-30,2019-09-09,2019-10-24,"Stray"
"64613",2019-08-30,2019-09-11,2019-11-04,"Stray"
"64614",2019-08-30,2019-09-11,2019-11-06,"Stray"
"64615",2019-08-30,2019-09-09,2019-10-24,"Stray"
"64616",2019-08-30,2019-09-11,2019-11-06,"Stray"
"64617",2019-08-30,2019-09-09,2019-10-24,"Stray"
"64640",2019-08-31,2019-09-11,2019-10-10,"Stray"
"64641",2019-08-31,2019-09-11,2019-10-10,"Stray"
"64642",2019-08-31,2019-09-11,2019-10-10,"Stray"
"64643",2019-08-31,2019-09-11,2019-10-10,"Stray"
"64647",2019-09-01,2019-09-07,2019-10-24,"Stray"
"64648",2019-09-01,2019-09-07,2019-10-24,"Stray"
"64649",2019-09-01,2019-09-07,2019-10-24,"Stray"
"64650",2019-09-01,2019-09-07,2019-10-24,"Stray"
"64651",2019-09-01,2019-09-07,2019-10-24,"Stray"
"64656",2019-09-03,2019-09-11,2019-10-10,"Stray"
"64657",2019-09-03,2019-09-11,2019-10-10,"Stray"
"64658",2019-09-03,2019-09-11,2019-10-10,"Stray"
"64668",2019-09-03,2019-09-06,2019-09-08,"Return adopt - lifestyle issue"
"64670",2019-09-03,2019-09-07,2019-11-21,"Return adopt - lifestyle issue"
"64685",2019-09-03,2019-09-06,2019-09-12,"Stray"
"64704",2019-09-04,2019-09-22,2019-10-10,"Return Adopt - Behavior"
"64707",2019-09-04,2019-09-06,2019-09-19,"Return Adopt - Behavior"
"64707",2019-09-04,2019-09-24,2019-12-03,"Incompatible with owner lifestyle"
"64708",2019-09-04,2019-09-10,2019-09-24,"Stray"
"64711",2019-09-04,2019-09-07,2019-10-01,"Stray"
"64712",2019-09-05,2019-09-21,2019-09-23,"Return adopt - lifestyle issue"
"64713",2019-09-05,2019-09-16,2019-10-09,"Stray"
"64718",2019-09-05,2019-09-15,2019-11-07,"Stray"
"64720",2019-09-06,2019-09-16,2019-10-09,"Stray"
"64721",2019-09-06,2019-09-16,2019-10-09,"Stray"
"64727",2019-09-06,2019-10-11,2019-10-12,"Stray"
"64738",2019-09-07,2019-09-17,2019-10-22,"Stray"
"64738",2019-09-07,2019-11-01,2020-01-18,"Allergies"
"64739",2019-09-07,2019-09-17,2019-10-01,"Stray"
"64740",2019-09-07,2019-09-17,2019-10-22,"Stray"
"64753",2019-09-09,2019-10-04,2019-10-07,"Return Adopt - Other"
"64753",2019-09-09,2019-10-18,2019-11-08,"Stray"
"64756",2019-09-09,2019-09-16,2019-10-09,"Stray"
"64764",2019-09-10,2019-10-08,2019-10-11,"Return Adopt - Behavior"
"64764",2019-09-10,2019-11-08,2019-12-07,"Stray"
"64774",2019-09-11,2019-10-03,2019-10-25,"Stray"
"64778",2019-09-11,2019-09-17,2019-09-24,"Stray"
"64785",2019-09-11,2019-09-21,2019-10-04,"Stray"
"64785",2019-09-11,2019-10-04,2019-10-07,"Incompatible with owner lifestyle"
"64786",2019-09-11,2019-09-21,2019-10-05,"Stray"
"64787",2019-09-11,2019-09-21,2019-10-05,"Stray"
"64789",2019-09-12,2019-10-29,2019-11-01,"Stray"
"64789",2019-09-12,2019-11-01,2019-11-14,"Stray"
"64789",2019-09-12,2019-11-14,2019-12-02,"Stray"
"64790",2019-09-12,2019-11-01,2019-11-01,"Stray"
"64791",2019-09-12,2019-11-01,2019-11-14,"Stray"
"64795",2019-09-12,2019-09-19,2019-09-24,"Stray"
"64810",2019-09-13,2019-09-14,2019-11-01,"Stray"
"64810",2019-09-13,2019-11-04,2019-12-05,"Stray"
"64816",2019-09-13,2019-10-03,2019-10-14,"Stray"
"64821",2019-09-14,2019-09-27,2019-10-28,"Stray"
"64822",2019-09-14,2019-09-27,2019-10-28,"Stray"
"64823",2019-09-14,2019-09-19,2019-12-19,"Stray"
"64824",2019-09-14,2019-09-27,2019-10-28,"Stray"
"64825",2019-09-14,2019-09-27,2019-10-28,"Stray"
"64827",2019-09-14,2019-09-19,2019-12-19,"Stray"
"64837",2019-09-15,2019-09-24,2019-10-04,"Stray"
"64837",2019-09-15,2019-10-04,2019-10-12,"Stray"
"64845",2019-09-16,2019-09-24,2019-09-30,"Stray"
"64864",2019-09-16,2019-10-13,2019-11-15,"Stray"
"64865",2019-09-16,2019-10-13,2019-11-15,"Stray"
"64866",2019-09-16,2019-10-13,2019-11-15,"Stray"
"64879",2019-09-17,2019-09-17,2019-11-01,"Stray"
"64879",2019-09-17,2019-11-04,2019-11-18,"Stray"
"64879",2019-09-17,2019-11-22,2019-11-26,"Stray"
"64881",2019-09-17,2019-09-25,2019-09-25,"Return Adopt - Other"
"64889",2019-09-17,2019-09-20,2019-09-20,"Unable to Afford"
"64901",2019-09-19,2019-10-03,2019-10-08,"Stray"
"64912",2019-09-19,2019-10-02,2019-11-01,"Stray"
"64913",2019-09-20,2019-10-02,2019-10-30,"Stray"
"64914",2019-09-20,2019-10-02,2019-10-29,"Stray"
"64925",2019-09-20,2019-10-22,2019-12-21,"Return Adopt - Other"
"64925",2019-09-20,2020-01-12,2020-01-30,"Stray"
"64931",2019-09-20,2019-10-03,2019-10-08,"Stray"
"64937",2019-09-20,2019-10-03,2019-10-26,"Stray"
"64938",2019-09-20,2019-10-03,2019-10-26,"Stray"
"64939",2019-09-20,2019-10-03,2019-10-26,"Stray"
"64940",2019-09-20,2019-10-03,2019-10-26,"Stray"
"64942",2019-09-20,2019-09-25,2019-10-04,"Return Adopt - Other"
"64944",2019-09-20,2019-09-28,2019-10-28,"Stray"
"64945",2019-09-20,2019-09-28,2019-10-28,"Stray"
"64950",2019-09-21,2019-10-06,2019-10-10,"Stray"
"64951",2019-09-22,2019-09-23,2019-10-11,"Abandoned"
"64954",2019-09-23,2019-09-28,2019-10-16,"Stray"
"64964",2019-09-23,2019-10-02,2019-10-29,"Stray"
"64965",2019-09-23,2019-10-02,2019-10-30,"Stray"
"64966",2019-09-23,2019-10-02,2019-10-29,"Stray"
"64969",2019-09-23,2019-10-14,2019-12-28,"Return adopt - lifestyle issue"
"64996",2019-09-26,2019-10-04,2019-12-03,"Stray"
"65004",2019-09-26,2019-09-26,2019-11-01,"Stray"
"65004",2019-09-26,2019-11-04,2019-12-08,"Stray"
"65005",2019-09-26,2019-09-26,2019-11-01,"Stray"
"65006",2019-09-26,2019-10-13,2019-10-16,"Return Adopt - Behavior"
"65006",2019-09-26,2019-11-27,2020-01-05,"Stray"
"65006",2019-09-26,2020-01-13,2020-01-14,"Stray"
"65010",2019-09-27,2019-10-25,2019-12-14,"Stray"
"65011",2019-09-27,2019-10-25,2019-12-14,"Stray"
"65012",2019-09-27,2019-10-25,2019-12-16,"Stray"
"65013",2019-09-27,2019-10-25,2019-12-14,"Stray"
"65015",2019-09-27,2019-10-03,2019-10-07,"Stray"
"65015",2019-09-27,2019-10-12,2019-11-13,"Stray"
"65016",2019-09-27,2019-10-03,2019-10-07,"Stray"
"65016",2019-09-27,2019-10-12,2019-11-13,"Stray"
"65017",2019-09-27,2019-10-03,2019-10-07,"Stray"
"65018",2019-09-27,2019-10-03,2019-10-07,"Stray"
"65018",2019-09-27,2019-10-12,2019-11-13,"Stray"
"65019",2019-09-27,2019-10-03,2019-10-07,"Stray"
"65019",2019-09-27,2019-10-12,2019-11-13,"Stray"
"65020",2019-09-27,2019-10-03,2019-10-18,"Stray"
"65029",2019-09-28,2019-10-09,2019-12-22,"Stray"
"65033",2019-09-29,2019-10-21,2019-11-01,"Return adopt - lifestyle issue"
"65040",2019-09-30,2019-10-03,2019-10-15,"Stray"
"65053",2019-10-01,2019-10-04,2019-10-18,"Stray"
"65053",2019-10-01,2019-10-23,2019-10-30,"Stray"
"65054",2019-10-01,2019-10-04,2019-10-18,"Stray"
"65054",2019-10-01,2019-10-23,2019-10-30,"Stray"
"65058",2019-10-01,2019-10-16,2019-12-17,"Return Adopt - Other"
"65061",2019-10-02,2019-11-03,2019-11-07,"Return Adopt - Other"
"65071",2019-10-03,2019-10-03,2019-11-27,"Stray"
"65072",2019-10-03,2019-10-04,2019-11-06,"Behavioral Issues"
"65072",2019-10-03,2019-12-16,2019-12-17,"Return Adopt - Behavior"
"65079",2019-10-03,2019-10-08,2019-10-10,"Return Adopt - Behavior"
"65093",2019-10-05,2019-10-25,2019-12-12,"Stray"
"65099",2019-10-05,2019-10-22,2019-12-02,"Incompatible with other pets"
"65100",2019-10-06,2019-10-25,2020-01-13,"Stray"
"65107",2019-10-07,2019-10-14,2019-10-30,"Stray"
"65108",2019-10-07,2019-10-14,2019-10-30,"Stray"
"65109",2019-10-07,2019-10-14,2019-10-30,"Stray"
"65110",2019-10-07,2019-10-14,2019-10-30,"Stray"
"65112",2019-10-08,2019-10-17,2019-12-21,"Stray"
"65112",2019-10-08,2019-12-22,2020-01-06,"Stray"
"65113",2019-10-08,2019-10-28,2019-10-31,"Return Adopt - Behavior"
"65118",2019-10-08,2019-10-12,2019-12-21,"Stray"
"65119",2019-10-08,2019-10-12,2019-11-21,"Stray"
"65120",2019-10-08,2019-10-12,2019-12-04,"Stray"
"65121",2019-10-08,2019-10-12,2019-11-30,"Stray"
"65122",2019-10-08,2019-10-12,2019-11-30,"Stray"
"65126",2019-10-08,2019-10-30,2019-10-30,"Behavioral Issues"
"65128",2019-10-08,2019-10-24,2019-11-01,"Stray"
"65135",2019-10-09,2019-10-17,2019-11-04,"Stray"
"65136",2019-10-09,2019-10-17,2019-11-04,"Stray"
"65137",2019-10-09,2019-10-17,2019-11-04,"Stray"
"65141",2019-10-10,2019-10-18,2019-10-27,"Stray"
"65141",2019-10-10,2019-11-04,2019-11-14,"Stray"
"65151",2019-10-11,2019-10-28,2019-11-08,"Stray"
"65152",2019-10-11,2019-10-28,2019-11-08,"Stray"
"65153",2019-10-11,2019-10-28,2019-11-18,"Stray"
"65154",2019-10-11,2019-10-28,2019-11-08,"Stray"
"65156",2019-10-11,2019-10-28,2019-11-18,"Stray"
"65156",2019-10-11,2019-11-19,2019-11-19,"Return Adopt - Other"
"65161",2019-10-11,2019-10-15,2019-12-05,"Stray"
"65162",2019-10-11,2019-10-15,2019-12-05,"Stray"
"65163",2019-10-11,2019-10-15,2019-12-05,"Stray"
"65164",2019-10-11,2019-10-15,2019-12-05,"Stray"
"65164",2019-10-11,2019-12-06,2019-12-14,"Return Adopt - Behavior"
"65168",2019-10-11,2019-12-04,2019-12-21,"Stray"
"65168",2019-10-11,2020-01-02,2020-01-13,"Stray"
"65169",2019-10-11,2019-10-23,2020-01-07,"Incompatible with owner lifestyle"
"65196",2019-10-14,2019-10-15,2019-10-29,"Stray"
"65198",2019-10-14,2019-10-15,2019-10-29,"Stray"
"65199",2019-10-14,2019-10-15,2019-10-29,"Stray"
"65209",2019-10-15,2019-11-10,2019-11-15,"Stray"
"65217",2019-10-15,2019-11-09,2019-12-23,"Stray"
"65217",2019-10-15,2019-12-31,2020-01-25,"Stray"
"65218",2019-10-15,2019-11-09,2019-12-23,"Stray"
"65218",2019-10-15,2019-12-31,2020-01-25,"Stray"
"65226",2019-10-15,2019-10-22,2019-12-27,"Return adopt - lifestyle issue"
"65227",2019-10-16,2019-10-25,2019-11-15,"Stray"
"65228",2019-10-16,2019-10-26,2019-11-13,"Stray"
"65228",2019-10-16,2019-11-13,2019-11-18,"Stray"
"65229",2019-10-16,2019-10-26,2019-11-13,"Stray"
"65229",2019-10-16,2019-11-13,2019-11-18,"Stray"
"65230",2019-10-16,2019-10-25,2019-11-21,"Stray"
"65237",2019-10-17,2019-11-09,2019-11-21,"Stray"
"65239",2019-10-17,2019-10-24,2019-11-20,"Stray"
"65239",2019-10-17,2019-11-30,2019-12-13,"Stray"
"65239",2019-10-17,2019-12-13,2019-12-26,"Return Adopt - Behavior"
"65260",2019-10-17,2019-10-26,2019-10-31,"Return Adopt - Other"
"65268",2019-10-18,2019-11-15,2019-11-22,"Stray"
"65269",2019-10-18,2019-11-10,2019-11-17,"Stray"
"65277",2019-10-19,2019-10-19,2019-10-28,"Sick/Injured"
"65279",2019-10-19,2019-10-25,2019-10-30,"Incompatible with owner lifestyle"
"65283",2019-10-19,2019-10-22,2019-11-01,"Stray"
"65283",2019-10-19,2019-11-04,2019-12-05,"Stray"
"65288",2019-10-19,2019-11-12,2019-11-19,"Stray"
"65289",2019-10-19,2019-11-07,2019-11-08,"Return Adopt - Behavior"
"65297",2019-10-19,2019-10-28,2019-11-27,"Stray"
"65297",2019-10-19,2019-12-05,2020-01-14,"Stray"
"65298",2019-10-20,2019-10-25,2020-01-13,"Stray"
"65304",2019-10-21,2019-11-01,2020-02-07,"Stray"
"65308",2019-10-22,2019-11-06,2019-12-05,"Return Adopt - Behavior"
"65308",2019-10-22,2020-01-12,2020-01-14,"Stray"
"65309",2019-10-22,2019-10-24,2019-11-04,"Stray"
"65314",2019-10-22,2019-10-28,2019-10-30,"Stray"
"65315",2019-10-22,2019-10-28,2019-11-27,"Stray"
"65315",2019-10-22,2019-12-05,2020-01-14,"Stray"
"65316",2019-10-22,2019-10-28,2019-11-27,"Stray"
"65316",2019-10-22,2019-12-05,2020-01-14,"Stray"
"65317",2019-10-22,2019-11-09,2020-01-29,"Stray"
"65318",2019-10-22,2019-11-07,2019-11-14,"Return Adopt - Behavior"
"65318",2019-10-22,2019-11-16,2019-11-20,"Return Adopt - Behavior"
"65326",2019-10-23,2019-10-31,2019-11-01,"Stray"
"65328",2019-10-23,2019-10-28,2020-01-14,"Stray"
"65329",2019-10-23,2019-11-09,2019-11-15,"Stray"
"65329",2019-10-23,2019-11-23,2019-11-24,"Return Adopt - Other"
"65338",2019-10-24,2019-11-08,2019-12-07,"Return adopt - lifestyle issue"
"65344",2019-10-25,2019-11-07,2019-11-19,"Return adopt - lifestyle issue"
"65354",2019-10-28,2019-11-08,2019-12-16,"Stray"
"65355",2019-10-28,2019-10-30,2019-11-07,"Stray"
"65357",2019-10-28,2019-10-30,2019-11-07,"Stray"
"65358",2019-10-28,2019-11-08,2019-12-16,"Stray"
"65359",2019-10-28,2019-11-08,2019-12-16,"Stray"
"65360",2019-10-28,2019-11-01,2019-11-20,"Stray"
"65361",2019-10-28,2019-11-08,2019-12-16,"Stray"
"65362",2019-10-28,2019-11-08,2019-12-16,"Stray"
"65363",2019-10-28,2019-10-30,2019-11-07,"Stray"
"65372",2019-10-28,2019-11-01,2019-11-20,"Stray"
"65373",2019-10-28,2019-11-08,2019-12-16,"Stray"
"65375",2019-10-29,2019-11-10,2019-12-20,"Stray"
"65376",2019-10-29,2019-10-31,2019-11-25,"Stray"
"65376",2019-10-29,2019-11-26,2019-12-07,"Stray"
"65376",2019-10-29,2019-12-07,2019-12-19,"Stray"
"65377",2019-10-29,2019-10-30,2019-10-31,"Stray"
"65377",2019-10-29,2019-10-31,2019-11-25,"Stray"
"65377",2019-10-29,2019-11-26,2019-12-07,"Stray"
"65377",2019-10-29,2019-12-07,2019-12-19,"Stray"
"65378",2019-10-29,2019-10-31,2019-11-25,"Stray"
"65378",2019-10-29,2019-11-26,2019-12-07,"Stray"
"65378",2019-10-29,2019-12-07,2019-12-19,"Stray"
"65379",2019-10-29,2019-10-30,2019-10-31,"Stray"
"65379",2019-10-29,2019-10-31,2019-11-25,"Stray"
"65379",2019-10-29,2019-11-26,2019-12-07,"Stray"
"65379",2019-10-29,2019-12-07,2019-12-19,"Stray"
"65381",2019-10-29,2019-12-11,2020-01-28,"Return adopt - lifestyle issue"
"65384",2019-10-29,2019-11-09,2019-11-24,"Stray"
"65384",2019-10-29,2019-11-27,2019-12-03,"Stray"
"65391",2019-10-30,2019-11-16,2019-12-03,"Stray"
"65397",2019-10-30,2019-11-22,2019-12-05,"Return Adopt - Behavior"
"65397",2019-10-30,2019-12-07,2019-12-08,"Return Adopt - Behavior"
"65402",2019-10-31,2019-11-09,2019-11-24,"Stray"
"65402",2019-10-31,2019-11-27,2019-12-03,"Stray"
"65402",2019-10-31,2019-12-04,2019-12-09,"Return Adopt - Behavior"
"65412",2019-11-01,2019-11-03,2019-12-11,"Stray"
"65413",2019-11-01,2019-11-03,2019-12-11,"Stray"
"65414",2019-11-01,2019-11-03,2019-12-10,"Stray"
"65415",2019-11-01,2019-11-03,2019-12-11,"Stray"
"65416",2019-11-01,2019-11-03,2019-12-11,"Stray"
"65417",2019-11-01,2019-11-03,2019-12-11,"Stray"
"65418",2019-11-01,2019-11-03,2019-12-11,"Stray"
"65419",2019-11-01,2019-11-03,2019-12-11,"Stray"
"65422",2019-11-01,2019-11-02,2019-12-13,"Owner Deceased"
"65433",2019-11-01,2019-11-07,2019-11-22,"Return Adopt - Behavior"
"65434",2019-11-02,2019-11-03,2020-01-17,"Stray"
"65436",2019-11-02,2019-11-16,2019-11-24,"Stray"
"65437",2019-11-02,2019-11-16,2019-11-24,"Stray"
"65441",2019-11-02,2019-11-06,2019-12-10,"Stray"
"65442",2019-11-02,2019-11-06,2019-12-10,"Stray"
"65443",2019-11-02,2019-11-06,2019-12-10,"Stray"
"65444",2019-11-02,2019-11-06,2019-12-10,"Stray"
"65445",2019-11-02,2019-11-06,2019-12-10,"Stray"
"65446",2019-11-02,2019-11-06,2019-12-10,"Stray"
"65447",2019-11-02,2019-11-06,2019-12-10,"Stray"
"65462",2019-11-04,2019-11-04,2019-12-10,"Stray"
"65463",2019-11-04,2019-11-04,2019-12-10,"Stray"
"65479",2019-11-06,2019-11-13,2019-11-27,"Stray"
"65479",2019-11-06,2019-12-02,2019-12-17,"Stray"
"65479",2019-11-06,2019-12-18,2019-12-27,"Stray"
"65480",2019-11-06,2019-11-13,2019-11-27,"Stray"
"65480",2019-11-06,2019-12-02,2019-12-27,"Stray"
"65481",2019-11-06,2019-11-13,2019-11-27,"Stray"
"65481",2019-11-06,2019-12-02,2019-12-27,"Stray"
"65482",2019-11-06,2019-11-13,2019-11-27,"Stray"
"65482",2019-11-06,2019-12-02,2019-12-27,"Stray"
"65489",2019-11-07,2019-11-10,2019-11-13,"Stray"
"65496",2019-11-08,2019-11-09,2019-11-24,"Stray"
"65496",2019-11-08,2019-11-27,2019-12-03,"Stray"
"65502",2019-11-08,2019-11-09,2019-11-24,"Stray"
"65502",2019-11-08,2019-11-27,2019-12-03,"Stray"
"65504",2019-11-08,2019-12-20,2019-12-30,"Stray"
"65505",2019-11-08,2019-12-20,2019-12-30,"Stray"
"65507",2019-11-08,2019-12-20,2019-12-30,"Stray"
"65508",2019-11-08,2019-12-20,2020-02-10,"Stray"
"65516",2019-11-09,2019-11-09,2019-12-16,"Stray"
"65517",2019-11-09,2019-11-09,2019-12-16,"Stray"
"65518",2019-11-09,2019-11-09,2019-12-17,"Stray"
"65525",2019-11-09,2019-11-14,2019-11-21,"Stray"
"65538",2019-11-12,2019-11-16,2019-11-23,"Return adopt - lifestyle issue"
"65539",2019-11-12,2019-12-05,2019-12-06,"Return Adopt - Behavior"
"65552",2019-11-13,2019-12-20,2019-12-30,"Stray"
"65554",2019-11-13,2020-01-22,2020-02-12,"Stray"
"65563",2019-11-14,2019-11-15,2020-01-13,"Stray"
"65564",2019-11-14,2019-12-07,2019-12-23,"Stray"
"65564",2019-11-14,2019-12-28,2020-01-31,"Stray"
"65584",2019-11-16,2019-12-23,2020-01-07,"Stray"
"65602",2019-11-18,2020-01-14,2020-01-30,"Stray"
"65610",2019-11-19,2019-11-21,2020-01-07,"Stray"
"65611",2019-11-19,2019-11-21,2020-01-07,"Stray"
"65612",2019-11-19,2019-11-21,2020-01-07,"Stray"
"65614",2020-02-01,2019-11-27,2020-02-02,"Behavioral Issues"
"65634",2019-11-09,2019-11-09,2020-01-17,"Stray"
"65635",2019-11-09,2019-11-09,2020-01-17,"Stray"
"65636",2019-11-09,2019-11-09,2020-01-17,"Stray"
"65637",2019-11-09,2019-11-09,2020-01-17,"Stray"
"65638",2019-11-09,2019-11-09,2020-01-17,"Stray"
"65639",2019-11-09,2019-11-09,2020-01-17,"Stray"
"65654",2019-11-22,2019-11-22,2019-12-19,"Stray"
"65655",2019-11-22,2019-11-22,2020-01-07,"Stray"
"65656",2019-11-22,2019-11-22,2019-12-19,"Stray"
"65680",2019-11-25,2019-11-25,2019-11-25,"Incompatible with owner lifestyle"
"65684",2019-11-26,2019-12-05,2020-01-29,"Stray"
"65685",2019-11-26,2019-12-05,2020-01-29,"Stray"
"65686",2019-11-26,2019-12-20,2020-01-16,"Return adopt - lifestyle issue"
"65687",2019-11-26,2019-12-05,2020-01-30,"Stray"
"65688",2019-11-26,2019-12-05,2020-01-29,"Stray"
"65689",2019-11-26,2019-12-05,2020-01-29,"Stray"
"65690",2019-11-26,2019-12-03,2019-12-07,"Stray"
"65691",2019-11-26,2019-12-03,2019-12-10,"Stray"
"65692",2019-11-26,2019-12-03,2019-12-11,"Stray"
"65693",2019-11-26,2019-12-03,2019-12-11,"Stray"
"65694",2019-11-26,2019-12-03,2019-12-10,"Stray"
"65708",2019-12-02,2019-12-06,2020-01-09,"Stray"
"65709",2019-12-02,2019-12-06,2020-01-09,"Stray"
"65710",2019-12-02,2019-12-06,2020-01-09,"Stray"
"65735",2019-12-03,2020-01-11,2020-01-12,"Stray"
"65735",2019-12-03,2020-01-14,2020-01-14,"Stray"
"65747",2019-12-05,2019-12-21,2019-12-23,"Stray"
"65751",2019-12-06,2020-01-03,2020-01-09,"Stray"
"65752",2019-12-06,2019-12-20,2020-01-28,"Return adopt - lifestyle issue"
"65753",2019-12-06,2019-12-19,2019-12-29,"Return adopt - lifestyle issue"
"65756",2019-12-06,2019-12-06,2019-12-21,"Stray"
"65764",2019-12-07,2020-01-11,2020-01-13,"Stray"
"65773",2019-12-09,2019-12-14,2019-12-20,"Return adopt - lifestyle issue"
"65774",2019-12-09,2019-12-29,2020-01-21,"Stray"
"65779",2019-12-09,2019-12-16,2020-01-27,"Return adopt - lifestyle issue"
"65779",2019-12-09,2020-02-06,2020-02-10,"Return Adopt - Behavior"
"65787",2019-12-10,2019-12-14,2020-01-29,"Stray"
"65792",2019-12-11,2019-12-19,2019-12-31,"Return adopt - lifestyle issue"
"65799",2019-12-12,2019-12-23,2019-12-28,"Stray"
"65833",2019-12-17,2019-12-23,2020-01-02,"Stray"
"65837",2019-12-17,2019-12-24,2020-01-07,"Stray"
"65845",2019-12-19,2020-01-16,2020-01-18,"Stray"
"65847",2019-12-19,2019-12-21,2020-02-11,"Stray"
"65848",2019-12-19,2019-12-21,2020-02-11,"Stray"
"65849",2019-12-19,2019-12-21,2020-02-11,"Stray"
