"id","sheltercode","identichipnumber","animalname","animalage","sexname","speciesname","breedname","basecolour","intakeage","interactions","timeinsys","transferin","transferout","adopt","adopt_ct","foster","foster_ct","reclaim","reclaim_ct","return","return_ct","dead","intakedate"
"63158","D1905576","981020027749945","Moo Moo","6 months.","Male","Dog","Hound/Boston Terrier","Black and White",6,2,6,0,0,1,1,0,0,0,0,0,0,0,2019-05-14
"63160","C1905575","981020025703161","Brutus","2 years 1 month.","Male","Cat","Domestic Short Hair","Grey and White",25,4,28,0,0,1,1,1,1,0,0,1,1,0,2019-05-14
"63161","C1905577","981020029360101","Mason","8 months.","Male","Cat","Domestic Short Hair","Orange and White",8,2,6,0,0,1,1,0,0,0,0,0,0,0,2019-05-14
"63162","C1905578","981020027761445","Emma","8 months.","Female","Cat","Domestic Long Hair","Tortie",8,2,3,0,0,1,1,0,0,0,0,0,0,0,2019-05-14
"63163","C1905579","981020029360588","Mia","8 months.","Female","Cat","Domestic Short Hair","Grey and black",8,4,21,0,0,1,1,1,1,0,0,1,1,0,2019-05-14
"63164","C1905580","981020027832557","Liam","8 months.","Male","Cat","Domestic Long Hair","Orange and White",8,2,4,0,0,1,1,0,0,0,0,0,0,0,2019-05-14
"63165","C1905581","981020027808484","Amelia","8 months.","Female","Cat","Domestic Long Hair","Black",8,4,16,0,0,1,1,1,1,0,0,1,1,0,2019-05-14
"63168","C1905584","981020031375030","Exxon","8 months.","Male","Cat","Domestic Short Hair","Flame Point",8,4,47,0,0,1,1,1,1,0,0,1,1,0,2019-05-14
"63169","C1905585","981020031374837","Castrol","8 months.","Male","Cat","Domestic Short Hair/Siamese","Flame Point",8,4,282,0,0,1,1,1,1,0,0,1,1,0,2019-05-14
"63170","D1905586","024046017","Butter","5 years 8 months.","Male","Dog","Labrador Retriever","Golden",68,2,14,0,0,1,1,0,0,0,0,0,0,0,2019-05-14
"63171","D1905587","981020017630197","Paxson","6 years 1 month.","Male","Dog","Hound","Brindle and White",73,2,46,0,0,1,1,0,0,0,0,0,0,0,2019-05-14
"63172","C1905576","","Gus","1 year 11 months.","Male","Cat","Domestic Short Hair","Grey and White",23,2,2,0,0,0,0,0,0,1,1,0,0,0,2019-05-15
"63173","H1905588","","Grayson","1 year 0 months.","Female","House Rabbit","Lionhead","Grey",12,2,18,0,0,1,1,0,0,0,0,0,0,0,2019-05-15
"63174","C1905586","981020025744286","Doris Day","1 year 2 months.","Female","Cat","Domestic Short Hair","White and Tabby",14,6,68,0,0,1,2,1,1,0,0,1,2,0,2019-05-15
"63175","D1905719","985112007191303","Bubby","3 years 6 months.","Male","Dog","Border Collie/Mix","Black and White",42,2,11,0,0,1,1,0,0,0,0,0,0,0,2019-05-15
"63176","C1905589","981020027047002","Will","3 years 3 months.","Male","Cat","Domestic Short Hair","Orange",39,2,37,0,0,1,1,0,0,0,0,0,0,0,2019-05-15
"63177","C1905590","981020027796860","Rafiki","1 year 9 months.","Male","Cat","Domestic Medium Hair","Grey",21,2,14,0,0,0,0,0,0,1,1,0,0,0,2019-05-15
"63178","C1905591","981020029329466","Queen","8 months.","Female","Cat","Domestic Short Hair","Grey",8,4,281,0,0,1,1,1,1,0,0,1,1,0,2019-05-15
"63179","C1905592","981020027803794","Blondie","8 months.","Female","Cat","Domestic Short Hair","Black",8,4,281,0,0,1,1,1,1,0,0,1,1,0,2019-05-15
"63180","C1905593","981020027806780","Genesis","1 year 5 months.","Female","Cat","Domestic Short Hair","Black",17,2,18,0,0,1,1,0,0,0,0,0,0,0,2019-05-15
"63181","C1905594","981020029344301","Nektar","8 months.","Male","Cat","Domestic Short Hair","Grey and White",8,4,281,0,0,1,1,1,1,0,0,1,1,0,2019-05-15
"63183","C1905595","981020031368017","Thimble","8 months.","Male","Cat","Domestic Short Hair","Grey",8,4,290,0,0,1,1,1,1,0,0,1,1,0,2019-05-06
"63184","C1905596","","Yogi","7 years 6 months.","Male","Cat","Domestic Short Hair","Black",90,2,5,0,1,0,0,0,0,0,0,0,0,0,2019-05-16
"63185","C1905720","981020029337931","Casper","7 years 6 months.","Male","Cat","Turkish Angora/Persian","White",90,2,65,0,0,1,1,0,0,0,0,0,0,0,2019-05-16
"63186","D1905597","981020029363171","Cash","7 months.","Male","Dog","Labrador Retriever/Heeler","Black",7,4,9,0,0,1,2,0,0,0,0,1,1,0,2019-05-16
"63187","C1905598","981020031311272","Charity","8 months.","Female","Cat","Domestic Short Hair","Dilute tortoiseshell",8,8,78,0,0,1,1,1,3,0,0,1,3,0,2019-05-16
"63188","C1905599","","Harmony","1 week.","Male","Cat","Domestic Short Hair","Grey Black and White",0.222222222222222,5,3,0,0,0,0,1,2,0,0,1,1,1,2019-05-16
"63189","C1905600","","Love","2 weeks.","Male","Cat","Domestic Short Hair","Grey Black and White",0.444444444444444,8,7,0,0,0,0,1,3,0,0,1,3,1,2019-05-16
"63190","C1905601","","Peace","1 week.","Male","Cat","Domestic Short Hair","Black and grey",0.222222222222222,5,3,0,0,0,0,1,2,0,0,1,1,1,2019-05-16
"63191","C1905602","","tiny single grey kitten","2 weeks.","Male","Cat","Domestic Short Hair","Grey",0.444444444444444,5,9,0,0,0,0,1,2,0,0,1,1,1,2019-05-16
"63192","H1905754","","Scarlet O`Hare-ah","1 year 3 months.","Female","House Rabbit","Dutch","Brown",15,2,22,0,0,1,1,0,0,0,0,0,0,0,2019-05-16
"63193","C1905603","981020029328842","Mona","7 months.","Female","Cat","Domestic Short Hair","Black and White",7,2,16,0,0,1,1,0,0,0,0,0,0,0,2019-05-16
"63197","D1905562","981020029353391","Max","1 year 4 months.","Male","Dog","German Shepherd Dog/Mix","Black and White",16,2,13,0,0,1,1,0,0,0,0,0,0,0,2019-05-17
"63198","C1905604","981020025698691","Beyonce","8 months.","Female","Cat","Domestic Short Hair","Grey",8,4,32,0,0,1,1,1,1,0,0,1,1,0,2019-05-17
"63199","C1905606","981020027075454","Celine","9 months.","Female","Cat","Domestic Short Hair","Grey",9,4,32,0,0,1,1,1,1,0,0,1,1,0,2019-05-17
"63200","D1905568","981020027809714","Smokey","1 year 6 months.","Male","Dog","Bully Breed Mix","Grey",18,2,4,0,0,0,0,0,0,1,1,0,0,0,2019-05-17
"63201","C1905607","981020025483867","Barbara","10 months.","Female","Cat","Domestic Short Hair","Torbie",10,2,21,0,0,1,1,0,0,0,0,0,0,0,2019-05-17
"63202","C1905608","","Lil Big","4 years 0 months.","Unknown","Cat","Domestic Short Hair","Black and Brown",48,2,12,0,0,1,1,0,0,0,0,0,0,0,2019-05-17
"63203","C1905609","981020025721898","Mittens","3 years 8 months.","Female","Cat","Domestic Long Hair","Tabbico",44,2,23,0,0,1,1,0,0,0,0,0,0,0,2019-05-17
"63207","G1905609","","Haan","2 years 2 months.","Male","Guinea Pig","American Crested","Calico",26,4,279,0,0,1,1,1,1,0,0,1,1,0,2019-05-17
"63208","G1905610","","Solo","2 years 2 months.","Male","Guinea Pig","American Crested","Grey and White",26,4,279,0,0,1,1,1,1,0,0,1,1,0,2019-05-17
"63210","C1905612","","Dipin","8 weeks.","Male","Cat","Domestic Short Hair","Grey and White",1.77777777777778,3,22,0,0,0,0,1,1,0,0,0,0,1,2019-05-17
"63212","C1905614","981020027842445","Awesome!","8 months.","Male","Cat","Domestic Medium Hair","Buff",8,4,37,0,0,1,1,1,1,0,0,1,1,0,2019-05-18
"63213","C1905615","981020025642061","Incredible!","8 months.","Male","Cat","Domestic Short Hair","Orange and White",8,4,20,0,0,1,1,1,1,0,0,1,1,0,2019-05-18
"63214","C1905616","981020027794634","Fantastic!","8 months.","Female","Cat","Domestic Short Hair","Dilute tortoiseshell",8,4,37,0,0,1,1,1,1,0,0,1,1,0,2019-05-18
"63215","C1905617","981020027754550","Amazing!","8 months.","Male","Cat","Domestic Short Hair","Black and White",8,4,34,0,0,1,1,1,1,0,0,1,1,0,2019-05-18
"63216","C1905618","981020027823204","Wonderful!","8 months.","Female","Cat","Domestic Short Hair","Calico",8,4,38,0,0,1,1,1,1,0,0,1,1,0,2019-05-18
"63217","H1905619","","Tupelo Honey","1 year 7 months.","Female","House Rabbit","Dutch","White",19,2,56,0,1,0,0,0,0,0,0,0,0,0,2019-05-18
"63218","D1905620","981020029317275","Rufus","2 years 8 months.","Male","Dog","Labrador Retriever/Shepherd","Black",32,4,182,0,0,1,1,0,0,1,1,1,1,0,2019-05-18
"63219","D1905610","981020027834156","Ava","2 years 0 months.","Female","Dog","German Shepherd Dog","Black and Brown",24,2,30,0,0,1,1,0,0,0,0,0,0,0,2019-05-18
"63220","D1905611","981020029345512","Khona","1 year 6 months.","Female","Dog","Doberman Pinscher/German Shepherd Dog","Black and Tan",18,2,34,0,0,1,1,0,0,0,0,0,0,0,2019-05-18
"63221","D1905621","981020029326545","Sanchez","7 years 11 months.","Male","Dog","Cocker Spaniel","Black",95,2,9,0,0,1,1,0,0,0,0,0,0,0,2019-05-20
"63223","D1905612","","Sophia","6 years 0 months.","Female","Dog","Yorkshire Terrier/Miniature Pinscher","Tan and Brown",72,2,1,0,0,0,0,0,0,1,1,0,0,0,2019-05-20
"63224","C1905613","981020025738171","Ms. Kitty","6 years 2 months.","Female","Cat","Domestic Short Hair","Tabbico",74,2,54,0,0,1,1,0,0,0,0,0,0,0,2019-05-20
"63225","C1905619","981020027818034","Pig Pen","8 months.","Male","Cat","Domestic Short Hair","Black and Brown",8,4,42,0,0,1,1,1,1,0,0,1,1,0,2019-05-20
"63226","C1905620","981020027802553","Grover","10 months.","Male","Cat","Domestic Short Hair","Black and Brown",10,4,42,0,0,1,1,1,1,0,0,1,1,0,2019-05-20
"63227","C1905622","","Dany","8 weeks.","Female","Cat","Domestic Short Hair","Grey",1.77777777777778,3,31,0,0,0,0,1,1,0,0,0,0,1,2019-05-20
"63228","C1905623","981020031236332","Jon","8 months.","Male","Cat","Domestic Short Hair","Brown and Black",8,4,40,0,0,1,1,1,1,0,0,1,1,0,2019-05-20
"63229","C1905624","981020031388555","Greyworm","8 months.","Female","Cat","Domestic Short Hair","Black",8,4,39,0,0,1,1,1,1,0,0,1,1,0,2019-05-20
"63230","C1905625","981020031368914","Tyrion","8 months.","Male","Cat","Domestic Short Hair","Brown and Black",8,6,44,0,0,1,2,1,1,0,0,1,2,0,2019-05-20
"63231","D1905626","981020025651650","Phoebe","4 years 6 months.","Female","Dog","Labrador Retriever/Mix","Black",54,2,18,0,0,1,1,0,0,0,0,0,0,0,2019-05-21
"63232","D1905718","981020027307431","Bear","2 years 3 months.","Male","Dog","Great Pyrenees","White",27,3,0,0,0,0,0,0,0,1,2,0,0,0,2019-05-21
"63233","C1905621","981020029319001","Tommy Fishcatcher","2 years 1 month.","Male","Cat","Domestic Short Hair","Brown, Black and White",25,2,9,0,0,1,1,0,0,0,0,0,0,0,2019-05-21
"63234","C1905723","981020027784469","Katie","3 years 11 months.","Female","Cat","Domestic Short Hair","Brown and Black",47,8,252,0,0,1,2,1,2,0,0,1,3,0,2019-05-21
"63235","C1905722","981020027749947","Sangria","8 months.","Female","Cat","Domestic Short Hair","Brown and Black",8,4,275,0,0,1,1,1,1,0,0,1,1,0,2019-05-21
"63236","C1905724","981020027073637","Salem","8 months.","Male","Cat","Domestic Short Hair","Brown and Black",8,6,28,0,0,1,2,1,1,0,0,1,2,0,2019-05-21
"63237","C1905721","981020027076830","Simon","8 months.","Male","Cat","Domestic Short Hair","Brown and Black",8,4,26,0,0,1,1,1,1,0,0,1,1,0,2019-05-21
"63238","D1905622","981020027804207","Patch","3 years 2 months.","Female","Dog","Coonhound","Red and White",38,4,275,0,0,1,1,1,1,0,0,1,1,0,2019-05-21
"63239","C1905719","","Gal","1 year 0 months.","Female","Cat","Domestic Short Hair","Black",12,2,15,0,0,1,1,0,0,0,0,0,0,0,2019-05-21
"63240","D1905623","981020027077157","Luna","3 years 7 months.","Female","Dog","Labrador Retriever/Bully Breed Mix","Red",43,2,21,0,0,1,1,0,0,0,0,0,0,0,2019-05-21
"63241","C1905631","981020027801606","Max","1 year 3 months.","Male","Cat","Domestic Short Hair","Brown and Black",15,2,16,0,0,1,1,0,0,0,0,0,0,0,2019-05-22
"63243","C1905587","981020027785634","Bailey","12 years 1 month.","Male","Cat","Siamese/Mix","Seal Point",145,2,3,0,0,0,0,0,0,1,1,0,0,0,2019-05-22
"63249","D1905624","956000010794073","Kaida","1 year 6 months.","Female","Dog","Doberman Pinscher/Labrador Retriever","Black",18,4,16,0,0,1,2,0,0,0,0,1,1,0,2019-05-22
"63258","C1905639","981020031242255","Theo","8 months.","Male","Cat","Domestic Short Hair","Grey",8,6,275,0,0,1,1,1,2,0,0,1,2,0,2019-05-21
"63259","C1905640","981020031370243","Nala","8 months.","Female","Cat","Domestic Short Hair","Grey and White",8,6,275,0,0,1,1,1,2,0,0,1,2,0,2019-05-21
"63260","C1905641","981020031365935","Luna","8 months.","Female","Cat","Domestic Short Hair","Black and White",8,6,275,0,0,1,1,1,2,0,0,1,2,0,2019-05-21
"63262","C1905643","981020031293229","Kiki","8 months.","Female","Cat","Domestic Short Hair","Grey",8,6,275,0,0,1,1,1,2,0,0,1,2,0,2019-05-21
"63263","D1905625","981020029346591","Bella","1 year 5 months.","Female","Dog","Border Collie/Beagle","White and Black",17,2,13,0,0,1,1,0,0,0,0,0,0,0,2019-05-23
"63264","D1905627","981020027815588","Heather","8 months.","Female","Dog","Border Collie","Black and White",8,2,8,0,0,1,1,0,0,0,0,0,0,0,2019-05-23
"63265","D1905628","981020027791895","Violet","8 months.","Female","Dog","Border Collie","Black and White",8,2,8,0,0,1,1,0,0,0,0,0,0,0,2019-05-23
"63266","D1905629","981020029377842","Willow","8 months.","Female","Dog","Border Collie","White and Black",8,2,11,0,0,1,1,0,0,0,0,0,0,0,2019-05-23
"63267","C1905644","981020027057820","Apes","1 year 8 months.","Male","Cat","Domestic Short Hair","Orange",20,2,17,0,0,1,1,0,0,0,0,0,0,0,2019-05-23
"63270","C1905645","981020027046693","Villanelle","8 months.","Female","Cat","Manx/Domestic Short Hair","Black",8,4,39,0,0,1,1,1,1,0,0,1,1,0,2019-05-23
"63271","C1905646","981020027785954","Polastri","8 months.","Male","Cat","Manx/Domestic Short Hair","Black",8,4,40,0,0,1,1,1,1,0,0,1,1,0,2019-05-23
"63272","C1905647","981020029053206","Eve","8 months.","Female","Cat","Manx/Domestic Short Hair","Black",8,4,38,0,0,1,1,1,1,0,0,1,1,0,2019-05-23
"63273","C1905648","981020029356352","Konstantin","8 months.","Male","Cat","Domestic Short Hair","Black",8,4,40,0,0,1,1,1,1,0,0,1,1,0,2019-05-23
"63274","C1905649","981020031385372","Mason","8 months.","Male","Cat","Domestic Short Hair","Black and White",8,4,43,0,0,1,1,1,1,0,0,1,1,0,2019-05-23
"63275","D1905589","981020027063676","Callie","4 years 6 months.","Female","Dog","Labrador Retriever/Beagle","Brown and White",54,2,9,0,0,1,1,0,0,0,0,0,0,0,2019-05-23
"63276","C1905610","981020029384211","Shorty","8 months.","Male","Cat","Domestic Short Hair","Orange and White",8,2,22,0,0,1,1,0,0,0,0,0,0,0,2019-05-23
"63277","C1905611","981020025654380","Stumps","8 months.","Male","Cat","Domestic Short Hair","Brown and Black",8,2,17,0,0,1,1,0,0,0,0,0,0,0,2019-05-23
"63279","C1905638","981020031310967","Boomer","8 years 1 month.","Male","Cat","Domestic Short Hair","Black",97,2,42,0,0,1,1,0,0,0,0,0,0,0,2019-05-24
"63280","C1905650","981020031383925","Nickey","10 years 3 months.","Male","Cat","Domestic Short Hair","Orange",123,2,56,0,0,1,1,0,0,0,0,0,0,0,2019-05-24
"63281","C1905651","981020031390899","Ginger","7 years 1 month.","Female","Cat","Domestic Short Hair","Torbie",85,2,46,0,0,1,1,0,0,0,0,0,0,0,2019-05-24
"63283","D1905613","981020029045024","Smith","8 months.","Male","Dog","Labrador Retriever/Mix","Tan and White",8,2,11,0,0,1,1,0,0,0,0,0,0,0,2019-05-24
"63284","D1905650","981020027064354","Heidi","1 year 6 months.","Female","Dog","German Shepherd Dog/Mix","Black and Tan",18,2,32,0,0,1,1,0,0,0,0,0,0,0,2019-05-24
"63285","C1905652","981020027840615","Aioli","8 months.","Male","Cat","Domestic Medium Hair","Black and grey",8,2,14,0,0,1,1,0,0,0,0,0,0,0,2019-05-24
"63286","C1905653","981020029035146","Nutella","8 months.","Female","Cat","Domestic Short Hair","Black and Brown",8,2,6,0,0,1,1,0,0,0,0,0,0,0,2019-05-24
"63287","C1905654","981020027803037","Jam","8 months.","Female","Cat","Domestic Short Hair","Black and Brown",8,2,7,0,0,1,1,0,0,0,0,0,0,0,2019-05-24
"63288","C1905655","981020027766940","Jelly","8 months.","Female","Cat","Domestic Medium Hair","Black and Brown",8,2,7,0,0,1,1,0,0,0,0,0,0,0,2019-05-24
"63289","C1905656","981020027791147","Cinnamon","8 months.","Female","Cat","Domestic Short Hair","Black and Brown",8,2,9,0,0,1,1,0,0,0,0,0,0,0,2019-05-24
"63290","D1905614","","Ryder","1 year 3 months.","Male","Dog","German Wirehaired Pointer","Liver and White",15,2,0,0,0,0,0,0,0,1,1,0,0,0,2019-05-24
"63292","D1905615","981020027063632","Chaos","1 year 6 months.","Male","Dog","Bully Breed Mix","Black and White",18,4,26,0,0,1,2,0,0,0,0,1,1,0,2019-05-24
"63293","C1905657","981020029353272","Haven","6 months.","Female","Cat","Domestic Short Hair","Black and grey",6,2,14,0,0,1,1,0,0,0,0,0,0,0,2019-05-25
"63294","C1905658","","Lidia","6 months.","Female","Cat","Domestic Short Hair","Black",6,2,11,0,0,1,1,0,0,0,0,0,0,0,2019-05-25
"63295","D1905659","981020029347136","Dexter","1 year 0 months.","Male","Dog","Labrador Retriever/Mix","Black",12,2,11,0,0,1,1,0,0,0,0,0,0,0,2019-05-25
"63296","D1905660","981020027068292","Whammo","8 months.","Male","Dog","Labrador Retriever/Mix","Tan",8,2,6,0,0,1,1,0,0,0,0,0,0,0,2019-05-25
"63297","D1905661","981020027803230","Blammo","8 months.","Male","Dog","Labrador Retriever/Mix","Black",8,2,7,0,0,1,1,0,0,0,0,0,0,0,2019-05-25
"63298","C1905659","981020029710057","Hope","9 years 1 month.","Female","Cat","Domestic Short Hair","Black and Brown",109,3,16,0,0,1,1,0,0,0,0,0,0,1,2019-05-25
"63299","C1905660","981020029718254","Bailey","8 years 1 month.","Female","Cat","Domestic Short Hair","Orange",97,2,13,0,0,1,1,0,0,0,0,0,0,0,2019-05-25
"63300","C1905725","4878573D4C","Ping","12 years 4 months.","Male","Cat","Domestic Short Hair","Brown, Black and White",148,2,5,0,0,0,0,0,0,1,1,0,0,0,2019-05-25
"63302","D1905616","475C2E2158","Thunder","13 years 0 months.","Female","Dog","Heeler/Mix","Black and grey",156,2,0,0,0,0,0,0,0,1,1,0,0,0,2019-05-25
"63303","H1905661","","Castiel","1 year 7 months.","Male","House Rabbit","Other","White and Brown",19,2,55,0,0,1,1,0,0,0,0,0,0,0,2019-05-25
"63304","H1905662","","Buggs","4 years 1 month.","Male","House Rabbit","Rex","Brown and White",49,2,35,0,1,0,0,0,0,0,0,0,0,0,2019-05-25
"63305","D1905663","4C3012374F","Hadley","9 years 0 months.","Male","Dog","Poodle/Schnauzer, Giant","Silver",108,2,0,0,0,0,0,0,0,1,1,0,0,0,2019-05-25
"63307","C1905663","981020031368857","Juno","8 months.","Male","Cat","Domestic Short Hair","Black",8,6,62,0,0,1,1,1,2,0,0,1,2,0,2019-05-26
"63308","C1905664","981020033136133","Coco","8 months.","Female","Cat","Domestic Short Hair","Calico",8,6,270,0,0,1,1,1,2,0,0,1,2,0,2019-05-26
"63309","C1905665","981020031386931","Lola","8 months.","Female","Cat","Domestic Short Hair","Chocolate Point",8,6,61,0,0,1,1,1,2,0,0,1,2,0,2019-05-26
"63310","C1905666","981020029334553","Sissy","8 months.","Female","Cat","Domestic Short Hair","Brown and Black",8,6,61,0,0,1,1,1,2,0,0,1,2,0,2019-05-26
"63311","C1905667","981020029358887","Elle Driver","2 years 1 month.","Female","Cat","Domestic Long Hair","Black and White",25,2,26,0,0,1,1,0,0,0,0,0,0,0,2019-05-26
"63312","H1905667","","Reese Gerbil","26 weeks.","Female","Hamster","Fancy","Brown and Black",5.77777777777778,2,5,0,1,0,0,0,0,0,0,0,0,0,2019-05-26
"63313","H1905668","","Oreo Gerbil","8 months.","Female","Hamster","Fancy","White and Black",8,2,5,0,1,0,0,0,0,0,0,0,0,0,2019-05-26
"63314","C1905669","981020031388198","Jean","8 months.","Female","Cat","Domestic Short Hair","Grey",8,6,51,0,0,1,1,1,2,0,0,1,2,0,2019-05-26
"63315","C1905670","981020031384512","Billy","8 months.","Female","Cat","Domestic Short Hair","Black and Brown",8,8,56,0,0,1,2,1,2,0,0,1,3,0,2019-05-26
"63316","C1905671","981020031285888","Bob","8 months.","Male","Cat","Domestic Short Hair","Black and Brown",8,6,56,0,0,1,1,1,2,0,0,1,2,0,2019-05-26
"63317","C1905672","981020031360588","Jo","8 months.","Female","Cat","Domestic Short Hair","Black and Brown",8,6,55,0,0,1,1,1,2,0,0,1,2,0,2019-05-26
"63318","D1905617","","Bruce","2 years 5 months.","Male","Dog","Mix","Brown",29,2,4,0,0,0,0,0,0,1,1,0,0,0,2019-05-26
"63319","C1905712","981020031390997","Kitkat","3 years 1 month.","Male","Cat","Domestic Medium Hair","Black",37,2,39,0,0,1,1,0,0,0,0,0,0,0,2019-05-27
"63320","C1905626","","Max","20 years 0 months.","Male","Cat","Domestic Short Hair","Orange",240,2,1,0,0,0,0,0,0,1,1,0,0,0,2019-05-27
"63322","C1905673","981020031836839","Cry Baby","8 months.","Male","Cat","Domestic Short Hair","Black, Brown and White",8,6,87,0,0,1,1,1,2,0,0,1,2,0,2019-05-28
"63324","C1905675","","Steve","4 years 0 months.","Unknown","Cat","Domestic Long Hair","Black",48,2,8,0,0,1,1,0,0,0,0,0,0,0,2019-05-28
"63326","D1905676","0A12455D3E","Samson","14 years 3 months.","Male","Dog","Chihuahua/Pomeranian","Red",171,2,3,0,0,0,0,0,0,1,1,0,0,0,2019-05-28
"63327","D1905673","981020027758745","Jaycee May","1 year 5 months.","Female","Dog","Bully Breed Mix","Black and Brown",17,6,41,0,0,1,2,1,1,0,0,1,2,0,2019-05-28
"63328","D1905674","981020027848819","Jackson","1 year 7 months.","Male","Dog","Shep Mix/Mix","Brown and Black",19,2,21,0,0,1,1,0,0,0,0,0,0,0,2019-05-28
"63329","G1905675","","Ryan","8 months.","Female","Guinea Pig","American Crested","Calico",8,2,1,0,0,1,1,0,0,0,0,0,0,0,2019-05-28
"63330","G1905676","","Blippi","8 months.","Female","Guinea Pig","American Short hair","Calico",8,2,1,0,0,1,1,0,0,0,0,0,0,0,2019-05-28
"63331","D1905677","981020029380306","Emily","13 years 8 months.","Female","Dog","Terrier/Schnauzer, Miniature","Grey",164,2,10,0,0,1,1,0,0,0,0,0,0,0,2019-05-28
"63332","D1905678","981020027771304","Sadie","7 years 8 months.","Female","Dog","Rat Terrier/Mix","White and Black",92,2,18,0,0,1,1,0,0,0,0,0,0,0,2019-05-28
"63333","C1905679","981020027828584","J.C.","1 year 10 months.","Female","Cat","Domestic Short Hair","Tricolour",22,4,268,0,0,1,1,1,1,0,0,1,1,0,2019-05-28
