"id","intakedate","movementdate","movementtype"
"63785",2019-06-29,2019-06-30,"Transfer"
"63786",2019-06-29,2019-07-16,"Adoption"
"63788",2019-06-29,2019-07-13,"Adoption"
"63788",2019-06-29,2019-12-23,"Adoption"
"63789",2019-06-29,2019-07-30,"Foster"
"63789",2019-06-29,2019-08-10,"Adoption"
"63790",2019-06-30,2019-07-26,"Adoption"
"63791",2019-06-30,2019-07-03,"Reclaimed"
"63795",2019-07-01,2019-07-31,"Adoption"
"63796",2019-07-01,2019-07-09,"Adoption"
"63797",2019-07-01,2019-07-13,"Adoption"
"63798",2019-07-01,2019-07-30,"Foster"
"63798",2019-07-01,2019-08-31,"Adoption"
"63799",2019-07-01,2019-07-27,"Foster"
"63799",2019-07-01,2019-09-01,"Adoption"
"63800",2019-07-01,2019-07-27,"Foster"
"63800",2019-07-01,2019-09-04,"Adoption"
"63801",2019-07-01,2019-07-27,"Foster"
"63801",2019-07-01,2019-09-03,"Adoption"
"63802",2019-07-01,2019-07-20,"Adoption"
"63803",2019-07-01,2019-07-10,"Adoption"
"63804",2019-07-01,2019-07-10,"Adoption"
"63806",2019-07-01,2019-07-26,"Adoption"
"63807",2019-07-01,2019-07-05,"Foster"
"63807",2019-07-01,2019-08-20,"Adoption"
"63808",2019-07-02,2019-07-12,"Adoption"
"63809",2019-07-02,2019-07-02,"Reclaimed"
"63810",2019-07-02,2019-07-02,"Reclaimed"
"63811",2019-07-02,2019-07-21,"Foster"
"63811",2019-07-02,2019-09-04,"Adoption"
"63812",2019-07-02,2019-07-21,"Foster"
"63812",2019-07-02,2019-09-24,"Foster"
"63812",2019-07-02,2019-10-05,"Adoption"
"63813",2019-07-02,2019-07-27,"Adoption"
"63814",2019-07-02,2019-07-17,"Foster"
"63814",2019-07-02,2019-08-01,"Adoption"
"63815",2019-07-02,2019-07-11,"Adoption"
"63816",2019-07-02,2019-07-27,"Reclaimed"
"63817",2019-07-02,2019-07-08,"Adoption"
"63818",2019-07-02,2019-07-03,"Reclaimed"
"63819",2019-07-03,2019-07-05,"Reclaimed"
"63820",2019-07-03,2019-07-30,"Adoption"
"63824",2019-07-03,2019-07-25,"Transfer"
"63826",2019-07-03,2019-08-17,"Adoption"
"63828",2019-07-03,2019-07-29,"Adoption"
"63829",2019-07-03,2019-07-14,"Adoption"
"63831",2019-07-04,2019-07-09,"Reclaimed"
"63832",2019-07-04,2019-07-17,"Adoption"
"63834",2019-07-05,2019-07-05,"Reclaimed"
"63835",2019-07-05,2019-07-05,"Reclaimed"
"63838",2019-07-05,2019-07-14,"Adoption"
"63839",2019-07-05,2019-08-17,"Adoption"
"63840",2019-07-05,2019-08-02,"Adoption"
"63841",2019-07-05,2019-07-13,"Transfer"
"63842",2019-07-05,2019-08-02,"Adoption"
"63844",2019-07-05,2019-08-04,"Adoption"
"63845",2019-07-05,2019-08-17,"Adoption"
"63846",2019-07-05,2019-07-14,"Adoption"
"63847",2019-07-05,2019-07-20,"Adoption"
"63847",2019-07-05,2019-08-28,"Adoption"
"63848",2019-07-05,2019-07-20,"Adoption"
"63849",2019-07-05,2019-08-13,"Foster"
"63849",2019-07-05,2019-08-17,"Adoption"
"63850",2019-07-05,2019-08-17,"Adoption"
"63851",2019-07-05,2019-08-13,"Foster"
"63851",2019-07-05,2019-08-17,"Adoption"
"63852",2019-07-05,2019-08-13,"Foster"
"63852",2019-07-05,2019-08-17,"Adoption"
"63853",2019-07-05,2019-07-12,"Reclaimed"
"63854",2019-07-05,2019-07-08,"Reclaimed"
"63855",2019-07-05,2019-07-07,"Reclaimed"
"63855",2019-07-05,2019-08-10,"Reclaimed"
"63856",2019-07-05,2019-07-11,"Adoption"
"63857",2019-07-05,2019-07-06,"Reclaimed"
"63858",2019-07-06,2019-07-29,"Adoption"
"63859",2019-07-06,2019-07-13,"Adoption"
"63859",2019-07-06,2019-07-16,"Adoption"
"63860",2019-07-06,2019-07-07,"Adoption"
"63863",2019-07-06,2019-07-30,"Foster"
"63863",2019-07-06,2019-11-23,"Adoption"
"63864",2019-07-06,2019-09-23,"Adoption"
"63865",2019-07-06,2019-07-10,"Foster"
"63865",2019-07-06,2019-10-04,"Adoption"
"63866",2019-07-06,2019-07-10,"Foster"
"63866",2019-07-06,2019-10-04,"Adoption"
"63867",2019-07-06,2019-07-19,"Adoption"
"63869",2019-07-07,2019-07-07,"Reclaimed"
"63870",2019-07-07,2019-07-27,"Adoption"
"63871",2019-07-08,2019-07-13,"Transfer"
"63872",2019-07-08,2019-07-25,"Transfer"
"63873",2019-07-08,2019-07-13,"Adoption"
"63874",2019-07-08,2019-07-11,"Adoption"
"63875",2019-07-08,2019-07-11,"Adoption"
"63876",2019-07-08,2019-07-11,"Adoption"
"63876",2019-07-08,2019-07-14,"Adoption"
"63877",2019-07-08,2019-07-26,"Foster"
"63877",2019-07-08,2019-08-27,"Adoption"
"63878",2019-07-08,2019-07-09,"Transfer"
"63879",2019-07-08,2019-07-11,"Adoption"
"63881",2019-07-08,2019-07-15,"Adoption"
"63885",2019-07-08,2019-07-15,"Foster"
"63885",2019-07-08,2019-07-20,"Adoption"
"63886",2019-07-08,2019-07-08,"Reclaimed"
"63887",2019-07-08,2019-07-09,"Reclaimed"
"63887",2019-07-08,2020-01-19,"Adoption"
"63888",2019-07-08,2019-07-19,"Adoption"
"63889",2019-07-09,2019-07-25,"Adoption"
"63891",2019-07-09,2019-07-31,"Adoption"
"63892",2019-07-09,2019-07-16,"Foster"
"63892",2019-07-09,2019-08-17,"Adoption"
"63893",2019-07-09,2019-07-16,"Foster"
"63893",2019-07-09,2019-07-27,"Foster"
"63893",2019-07-09,2019-08-16,"Adoption"
"63894",2019-07-09,2019-07-16,"Foster"
"63894",2019-07-09,2019-08-09,"Foster"
"63894",2019-07-09,2019-08-16,"Adoption"
"63895",2019-07-09,2019-07-16,"Foster"
"63895",2019-07-09,2019-07-26,"Foster"
"63895",2019-07-09,2019-08-17,"Adoption"
"63896",2019-07-09,2019-07-16,"Foster"
"63896",2019-07-09,2019-07-27,"Foster"
"63896",2019-07-09,2019-08-17,"Adoption"
"63897",2019-07-09,2019-07-16,"Foster"
"63897",2019-07-09,2019-07-26,"Foster"
"63897",2019-07-09,2019-08-16,"Adoption"
"63898",2019-07-09,2019-07-16,"Foster"
"63898",2019-07-09,2019-07-26,"Foster"
"63898",2019-07-09,2019-08-17,"Adoption"
"63898",2019-07-09,2020-01-04,"Adoption"
"63899",2019-07-09,2019-07-16,"Foster"
"63899",2019-07-09,2019-08-09,"Foster"
"63899",2019-07-09,2019-08-16,"Adoption"
"63900",2019-07-09,2019-07-16,"Foster"
"63900",2019-07-09,2019-07-27,"Foster"
"63900",2019-07-09,2019-08-17,"Adoption"
"63900",2019-07-09,2019-10-30,"Transfer"
"63901",2019-07-09,2019-08-03,"Adoption"
"63904",2019-07-09,2019-07-30,"Adoption"
"63905",2019-07-09,2019-07-27,"Adoption"
"63905",2019-07-09,2019-07-30,"Reclaimed"
"63905",2019-07-09,2019-07-31,"Reclaimed"
"63907",2019-07-09,2019-08-02,"Adoption"
"63909",2019-07-09,2019-07-10,"Transfer"
"63910",2019-07-09,2019-08-17,"Adoption"
"63910",2019-07-09,2019-10-14,"Adoption"
"63912",2019-07-09,2019-07-18,"Adoption"
"63913",2019-07-09,2019-07-18,"Adoption"
"63914",2019-07-09,2019-07-19,"Adoption"
"63917",2019-07-09,2019-07-10,"Foster"
"63917",2019-07-09,2019-08-25,"Adoption"
"63918",2019-07-09,2019-07-10,"Foster"
"63918",2019-07-09,2019-09-01,"Adoption"
"63918",2019-07-09,2019-11-08,"Adoption"
"63919",2019-07-09,2019-07-16,"Reclaimed"
"63920",2019-07-09,2019-07-18,"Transfer"
"63921",2019-07-09,2019-07-18,"Transfer"
"63922",2019-07-09,2019-07-18,"Transfer"
"63923",2019-07-10,2019-08-09,"Adoption"
"63924",2019-07-10,2019-07-10,"Reclaimed"
"63925",2019-07-10,2019-08-16,"Foster"
"63925",2019-07-10,2019-08-22,"Foster"
"63925",2019-07-10,2019-09-06,"Adoption"
"63927",2019-07-10,2019-07-23,"Adoption"
"63928",2019-07-10,2019-07-23,"Adoption"
"63929",2019-07-10,2019-07-18,"Adoption"
"63930",2019-07-10,2019-07-26,"Foster"
"63930",2019-07-10,2019-08-16,"Adoption"
"63931",2019-07-10,2019-07-29,"Foster"
"63931",2019-07-10,2019-09-20,"Adoption"
"63932",2019-07-10,2019-07-26,"Foster"
"63932",2019-07-10,2019-08-10,"Adoption"
"63933",2019-07-10,2019-07-16,"Foster"
"63933",2019-07-10,2019-07-19,"Adoption"
"63935",2019-07-10,2019-08-02,"Transfer"
"63936",2019-07-10,2019-07-26,"Foster"
"63936",2019-07-10,2019-09-04,"Adoption"
"63937",2019-07-10,2019-07-26,"Foster"
"63937",2019-07-10,2019-09-05,"Adoption"
"63938",2019-07-10,2019-07-26,"Foster"
"63938",2019-07-10,2019-09-05,"Adoption"
"63939",2019-07-10,2019-07-26,"Foster"
"63939",2019-07-10,2019-09-04,"Adoption"
"63940",2019-07-11,2019-07-16,"Adoption"
"63941",2019-07-11,2019-07-11,"Reclaimed"
"63941",2019-07-11,2019-07-17,"Reclaimed"
"63942",2019-07-11,2019-07-11,"Reclaimed"
"63943",2019-07-11,2019-07-22,"Adoption"
"63945",2019-07-11,2019-07-13,"Foster"
"63945",2019-07-11,2019-08-06,"Adoption"
"63946",2019-07-11,2019-07-26,"Foster"
"63946",2019-07-11,2019-08-17,"Adoption"
"63947",2019-07-11,2019-08-17,"Adoption"
"63950",2019-07-11,2019-07-25,"Adoption"
"63951",2019-07-11,2019-08-16,"Adoption"
"63952",2019-07-11,2019-07-16,"Adoption"
"63953",2019-07-11,2019-07-18,"Adoption"
"63954",2019-07-11,2019-07-19,"Adoption"
"63956",2019-07-12,2019-07-20,"Adoption"
"63957",2019-07-12,2019-07-12,"Reclaimed"
"63958",2019-07-12,2019-08-02,"Adoption"
"63959",2019-07-12,2019-10-03,"Foster"
"63959",2019-07-12,2019-11-01,"Adoption"
"63960",2019-07-12,2019-07-23,"Reclaimed"
"63961",2019-07-12,2019-07-20,"Foster"
"63961",2019-07-12,2019-08-17,"Adoption"
"63962",2019-07-12,2019-08-03,"Adoption"
"63963",2017-05-11,2017-05-11,"Reclaimed"
"63963",2017-05-11,2017-05-19,"Reclaimed"
"63963",2017-05-11,2019-07-01,"Reclaimed"
"63963",2017-05-11,2019-07-06,"Adoption"
"63964",2019-07-12,2019-07-12,"Reclaimed"
"63965",2019-07-12,2019-07-15,"Adoption"
"63966",2019-07-12,2019-07-22,"Adoption"
"63967",2019-07-12,2019-07-22,"Adoption"
"63968",2019-07-12,2019-07-22,"Reclaimed"
"63969",2019-07-12,2019-08-09,"Foster"
"63969",2019-07-12,2019-08-17,"Adoption"
"63969",2019-07-12,2019-10-27,"Adoption"
"63970",2019-07-12,2019-07-13,"Foster"
"63970",2019-07-12,2019-09-09,"Adoption"
"63973",2019-07-12,2019-07-28,"Adoption"
"63976",2019-07-14,2019-07-19,"Foster"
"63976",2019-07-14,2019-08-06,"Foster"
"63976",2019-07-14,2019-08-17,"Adoption"
"63977",2019-07-14,2019-07-14,"Reclaimed"
"63979",2019-07-14,2019-07-26,"Foster"
"63980",2019-07-14,2019-08-17,"Adoption"
"63980",2019-07-14,2019-12-19,"Adoption"
"63981",2019-07-14,2019-08-12,"Adoption"
"63981",2019-07-14,2020-01-10,"Adoption"
"63982",2019-07-14,2019-08-17,"Adoption"
"63982",2019-07-14,2019-09-28,"Foster"
"63982",2019-07-14,2019-10-30,"Transfer"
"63983",2019-07-15,2019-08-31,"Foster"
"63983",2019-07-15,2019-09-16,"Adoption"
"63984",2019-07-15,2019-07-15,"Reclaimed"
"63985",2019-07-15,2019-07-16,"Transfer"
"63987",2019-07-15,2019-07-20,"Foster"
"63987",2019-07-15,2019-08-08,"Adoption"
"63988",2019-07-15,2019-07-20,"Foster"
"63988",2019-07-15,2019-08-13,"Adoption"
"63989",2019-07-15,2019-07-21,"Adoption"
"63990",2019-07-15,2019-08-17,"Adoption"
"63994",2019-07-16,2019-07-19,"Foster"
"63994",2019-07-16,2019-08-06,"Foster"
"63994",2019-07-16,2019-08-17,"Adoption"
"63995",2019-07-16,2019-07-20,"Foster"
"63995",2019-07-16,2019-08-17,"Adoption"
"63996",2019-07-16,2019-07-20,"Foster"
"63996",2019-07-16,2019-08-17,"Adoption"
"63997",2019-07-16,2019-07-20,"Foster"
"63997",2019-07-16,2019-08-17,"Adoption"
"63997",2019-07-16,2019-08-20,"Adoption"
"63999",2019-07-16,2019-08-17,"Adoption"
"64000",2019-07-16,2019-07-19,"Foster"
"64000",2019-07-16,2019-08-06,"Foster"
"64000",2019-07-16,2019-08-17,"Adoption"
"64001",2019-07-16,2019-08-13,"Adoption"
"64003",2019-07-16,2019-08-12,"Adoption"
"64004",2019-07-16,2019-07-23,"Adoption"
"64005",2019-07-17,2019-08-08,"Adoption"
"64006",2019-07-17,2019-07-29,"Adoption"
"64007",2019-07-17,2019-07-29,"Adoption"
"64009",2019-07-17,2019-07-26,"Adoption"
"64010",2019-07-17,2019-07-24,"Adoption"
"64011",2019-07-17,2019-07-23,"Foster"
"64011",2019-07-17,2019-07-27,"Adoption"
"64015",2019-07-18,2019-07-19,"Transfer"
"64016",2019-07-18,2019-07-19,"Foster"
"64016",2019-07-18,2019-10-04,"Adoption"
"64017",2019-07-18,2019-07-19,"Foster"
"64017",2019-07-18,2019-09-30,"Adoption"
"64018",2019-07-18,2019-07-19,"Foster"
"64018",2019-07-18,2019-09-29,"Adoption"
"64019",2019-07-18,2019-07-19,"Foster"
"64019",2019-07-18,2019-09-29,"Adoption"
"64020",2019-07-18,2019-07-19,"Foster"
"64020",2019-07-18,2019-09-30,"Adoption"
"64021",2019-07-18,2019-08-17,"Adoption"
"64022",2019-07-18,2019-08-17,"Adoption"
"64023",2019-07-18,2019-08-17,"Adoption"
"64025",2019-07-18,2019-07-19,"Reclaimed"
"64026",2019-07-18,2019-07-22,"Foster"
"64026",2019-07-18,2019-08-24,"Adoption"
"64027",2019-07-19,2019-07-19,"Reclaimed"
"64029",2019-07-10,2019-07-29,"Foster"
"64029",2019-07-10,2019-10-20,"Adoption"
"64030",2019-07-10,2019-07-29,"Foster"
"64030",2019-07-10,2019-09-20,"Adoption"
"64031",2019-07-19,2019-07-27,"Adoption"
"64032",2019-07-18,2019-07-22,"Foster"
"64032",2019-07-18,2019-10-04,"Adoption"
"64033",2019-07-18,2019-07-22,"Foster"
"64033",2019-07-18,2019-10-04,"Adoption"
"64034",2019-07-19,2019-08-10,"Foster"
"64034",2019-07-19,2019-08-17,"Adoption"
"64035",2019-07-19,2019-08-31,"Adoption"
"64036",2019-07-19,2019-09-07,"Adoption"
"64037",2019-07-19,2019-08-17,"Adoption"
"64038",2019-07-19,2019-08-17,"Adoption"
"64040",2019-07-19,2019-07-28,"Adoption"
"64041",2019-07-19,2019-07-28,"Adoption"
"64042",2019-07-19,2019-07-26,"Adoption"
"64043",2019-07-19,2019-07-26,"Foster"
"64044",2019-07-19,2019-08-07,"Adoption"
"64045",2019-07-19,2019-07-23,"Adoption"
"64046",2019-07-19,2019-07-23,"Adoption"
"64047",2019-07-19,2019-07-23,"Adoption"
"64048",2019-07-19,2019-07-23,"Adoption"
"64049",2019-07-19,2019-08-10,"Foster"
"64049",2019-07-19,2019-08-17,"Adoption"
"64053",2019-07-20,2019-08-13,"Adoption"
"64053",2019-07-20,2019-12-13,"Adoption"
"64054",2019-07-20,2019-08-17,"Adoption"
"64055",2019-07-20,2019-07-24,"Adoption"
"64056",2019-07-20,2019-08-16,"Foster"
"64056",2019-07-20,2019-08-22,"Foster"
"64056",2019-07-20,2019-09-10,"Adoption"
"64057",2019-07-20,2019-08-16,"Foster"
"64057",2019-07-20,2019-08-22,"Foster"
"64057",2019-07-20,2019-09-06,"Adoption"
"64058",2019-07-20,2019-08-10,"Foster"
"64058",2019-07-20,2019-08-17,"Adoption"
"64059",2019-07-20,2019-07-26,"Foster"
"64059",2019-07-20,2019-09-20,"Adoption"
"64059",2019-07-20,2019-09-26,"Adoption"
"64060",2019-07-20,2019-07-21,"Reclaimed"
"64062",2019-07-21,2019-07-21,"Reclaimed"
"64065",2019-07-22,2019-08-13,"Adoption"
"64066",2019-07-22,2019-08-13,"Adoption"
"64067",2019-07-22,2019-08-05,"Adoption"
"64069",2019-07-22,2019-08-08,"Adoption"
"64070",2019-07-22,2019-08-12,"Adoption"
"64071",2019-07-22,2019-08-01,"Adoption"
"64073",2019-07-22,2019-07-26,"Foster"
"64073",2019-07-22,2019-10-17,"Adoption"
"64074",2019-07-22,2019-07-26,"Foster"
"64074",2019-07-22,2019-09-23,"Adoption"
"64075",2019-07-22,2019-07-26,"Foster"
"64075",2019-07-22,2019-09-22,"Adoption"
"64076",2019-07-22,2019-07-26,"Foster"
"64076",2019-07-22,2019-09-27,"Adoption"
"64077",2019-07-22,2019-08-08,"Adoption"
"64078",2019-07-22,2019-07-25,"Reclaimed"
"64080",2019-07-23,2019-08-02,"Adoption"
"64081",2019-07-23,2019-08-03,"Reclaimed"
"64082",2019-07-23,2019-08-17,"Adoption"
"64083",2019-07-23,2019-08-01,"Adoption"
"64084",2019-07-23,2019-07-26,"Foster"
"64084",2019-07-23,2019-08-23,"Adoption"
"64085",2019-07-23,2019-08-01,"Adoption"
"64086",2019-07-23,2019-08-02,"Adoption"
"64087",2019-07-23,2019-08-02,"Adoption"
"64088",2019-07-23,2019-08-02,"Adoption"
"64089",2019-07-23,2019-10-03,"Foster"
"64089",2019-07-23,2019-10-12,"Adoption"
"64090",2019-07-23,2019-08-31,"Adoption"
"64091",2019-07-23,2019-08-10,"Foster"
"64091",2019-07-23,2019-08-31,"Adoption"
"64093",2019-07-23,2019-07-23,"Foster"
"64093",2019-07-23,2019-08-30,"Adoption"
"64094",2019-07-23,2019-07-23,"Foster"
"64094",2019-07-23,2019-09-06,"Adoption"
"64095",2019-07-23,2019-07-23,"Foster"
"64095",2019-07-23,2019-08-24,"Adoption"
"64096",2019-07-23,2019-08-02,"Adoption"
"64097",2019-07-23,2019-07-24,"Reclaimed"
"64098",2019-07-23,2019-07-23,"Foster"
"64098",2019-07-23,2019-09-06,"Adoption"
"64099",2019-07-23,2019-07-23,"Foster"
"64099",2019-07-23,2019-09-04,"Adoption"
"64100",2019-07-23,2019-07-23,"Reclaimed"
"64101",2019-07-23,2019-07-31,"Adoption"
"64102",2019-07-23,2019-08-01,"Adoption"
"64103",2019-07-23,2019-07-30,"Adoption"
"64105",2019-07-23,2019-07-30,"Adoption"
"64106",2019-07-24,2019-07-25,"Transfer"
"64107",2019-07-24,2019-07-25,"Transfer"
"64108",2019-07-24,2019-07-31,"Adoption"
"64109",2019-07-24,2019-07-25,"Foster"
"64109",2019-07-24,2019-07-31,"Adoption"
"64113",2019-07-25,2019-08-17,"Adoption"
"64114",2019-07-25,2019-08-17,"Adoption"
"64115",2019-07-25,2019-10-05,"Adoption"
"64116",2019-07-25,2019-09-06,"Adoption"
"64117",2019-07-25,2019-09-06,"Adoption"
"64118",2019-07-25,2019-09-06,"Adoption"
"64119",2019-07-25,2019-08-11,"Foster"
"64119",2019-07-25,2019-08-23,"Adoption"
"64120",2019-07-25,2019-08-23,"Adoption"
"64121",2019-07-25,2019-08-27,"Foster"
"64121",2019-07-25,2019-12-10,"Transfer"
"64122",2019-07-25,2019-08-16,"Foster"
"64122",2019-07-25,2019-08-31,"Adoption"
"64123",2019-07-25,2019-08-16,"Foster"
"64123",2019-07-25,2019-08-31,"Adoption"
"64124",2019-07-25,2019-08-16,"Foster"
"64124",2019-07-25,2019-09-03,"Adoption"
"64125",2019-07-25,2019-08-16,"Foster"
"64125",2019-07-25,2019-09-01,"Adoption"
"64125",2019-07-25,2019-12-13,"Adoption"
"64128",2019-07-25,2019-07-30,"Adoption"
"64129",2019-07-25,2019-07-28,"Adoption"
"64130",2019-07-25,2019-08-11,"Foster"
"64130",2019-07-25,2019-09-04,"Adoption"
"64131",2019-07-25,2019-08-17,"Adoption"
"64131",2019-07-25,2019-10-09,"Foster"
"64131",2019-07-25,2019-11-23,"Adoption"
"64132",2019-07-25,2019-08-10,"Foster"
"64132",2019-07-25,2019-10-01,"Foster"
"64132",2019-07-25,2019-12-05,"Adoption"
"64133",2019-07-26,2019-07-31,"Transfer"
"64134",2019-07-26,2019-07-29,"Reclaimed"
"64135",2019-07-26,2019-08-02,"Adoption"
"64136",2019-07-26,2019-07-30,"Reclaimed"
"64138",2019-07-26,2019-08-02,"Adoption"
"64142",2019-07-27,2019-09-27,"Adoption"
"64143",2019-07-27,2019-08-17,"Adoption"
"64144",2019-07-27,2019-08-13,"Adoption"
"64145",2019-07-27,2019-09-15,"Foster"
"64145",2019-07-27,2019-11-27,"Foster"
"64145",2019-07-27,2019-12-15,"Adoption"
"64146",2019-07-27,2019-08-09,"Adoption"
"64150",2019-07-28,2019-07-28,"Reclaimed"
"64151",2019-07-28,2019-08-10,"Foster"
"64151",2019-07-28,2019-09-05,"Adoption"
"64153",2019-07-28,2019-08-12,"Foster"
"64153",2019-07-28,2019-10-21,"Adoption"
"64154",2019-07-29,2019-08-07,"Reclaimed"
"64155",2019-07-29,2019-07-29,"Reclaimed"
"64157",2019-07-29,2019-07-30,"Foster"
"64157",2019-07-29,2019-10-05,"Foster"
"64157",2019-07-29,2019-11-13,"Adoption"
"64158",2019-07-29,2019-08-16,"Adoption"
"64159",2019-07-29,2019-08-17,"Adoption"
"64161",2019-07-29,2019-08-17,"Foster"
"64161",2019-07-29,2019-09-24,"Adoption"
"64163",2019-07-29,2019-08-17,"Adoption"
"64164",2019-07-29,2019-08-17,"Adoption"
"64165",2019-07-29,2019-08-14,"Adoption"
"64165",2019-07-29,2019-08-30,"Adoption"
"64165",2019-07-29,2019-11-04,"Reclaimed"
"64166",2019-07-29,2019-07-29,"Reclaimed"
"64167",2019-07-29,2019-08-17,"Adoption"
"64168",2019-07-29,2019-08-10,"Adoption"
"64168",2019-07-29,2019-08-17,"Adoption"
"64169",2019-07-30,2019-07-31,"Foster"
"64169",2019-07-30,2019-10-24,"Adoption"
"64170",2019-07-30,2019-07-31,"Foster"
"64170",2019-07-30,2019-11-17,"Foster"
"64170",2019-07-30,2019-12-06,"Adoption"
"64171",2019-07-30,2019-07-31,"Foster"
"64172",2019-07-30,2019-08-09,"Foster"
"64172",2019-07-30,2019-08-21,"Foster"
"64172",2019-07-30,2019-12-03,"Adoption"
"64174",2019-07-30,2019-08-11,"Adoption"
"64176",2019-07-30,2019-07-30,"Reclaimed"
"64177",2019-07-30,2019-09-12,"Adoption"
"64178",2019-07-30,2019-09-22,"Adoption"
"64179",2019-07-30,2019-09-15,"Adoption"
"64180",2019-07-30,2019-08-14,"Adoption"
"64181",2019-07-30,2019-08-03,"Adoption"
"64182",2019-07-30,2019-08-28,"Adoption"
"64183",2019-07-30,2019-08-14,"Adoption"
"64185",2019-07-30,2019-08-02,"Adoption"
"64186",2019-07-30,2019-08-14,"Adoption"
"64187",2019-07-31,2019-08-01,"Foster"
"64187",2019-07-31,2019-10-04,"Adoption"
"64188",2019-07-31,2019-09-02,"Transfer"
"64190",2019-07-31,2019-09-02,"Transfer"
"64191",2019-08-01,2019-08-10,"Foster"
"64191",2019-08-01,2019-09-04,"Adoption"
"64192",2019-08-01,2019-08-08,"Reclaimed"
"64193",2019-08-01,2019-08-01,"Foster"
"64193",2019-08-01,2019-10-02,"Adoption"
"64194",2019-08-01,2019-08-01,"Foster"
"64194",2019-08-01,2019-10-01,"Adoption"
"64196",2019-08-01,2019-08-30,"Adoption"
"64197",2019-08-01,2019-08-16,"Adoption"
"64198",2019-08-01,2019-08-09,"Foster"
"64198",2019-08-01,2019-08-17,"Adoption"
"64199",2019-08-01,2019-08-09,"Foster"
"64199",2019-08-01,2019-08-17,"Adoption"
"64200",2019-08-01,2019-08-17,"Adoption"
"64202",2019-08-01,2019-08-13,"Foster"
"64202",2019-08-01,2019-09-21,"Adoption"
"64203",2019-08-01,2019-09-07,"Foster"
"64203",2019-08-01,2019-10-29,"Adoption"
"64205",2019-08-01,2019-09-10,"Adoption"
"64205",2019-08-01,2019-10-06,"Foster"
"64205",2019-08-01,2019-12-02,"Adoption"
"64206",2019-08-02,2019-08-02,"Foster"
"64206",2019-08-02,2019-10-29,"Adoption"
"64207",2019-08-02,2019-08-02,"Foster"
"64207",2019-08-02,2019-09-30,"Foster"
"64207",2019-08-02,2019-10-23,"Adoption"
"64208",2019-08-02,2019-08-02,"Foster"
"64208",2019-08-02,2019-09-30,"Foster"
"64208",2019-08-02,2019-10-24,"Adoption"
"64208",2019-08-02,2020-01-03,"Adoption"
"64209",2019-08-02,2019-08-02,"Foster"
"64209",2019-08-02,2019-09-30,"Foster"
"64209",2019-08-02,2019-10-23,"Adoption"
"64210",2019-08-02,2019-08-02,"Foster"
"64210",2019-08-02,2019-09-30,"Foster"
"64210",2019-08-02,2019-10-27,"Adoption"
"64211",2019-08-02,2019-08-02,"Foster"
"64211",2019-08-02,2019-09-30,"Foster"
"64211",2019-08-02,2019-10-23,"Adoption"
"64212",2019-08-02,2019-08-02,"Foster"
"64212",2019-08-02,2019-09-30,"Foster"
"64212",2019-08-02,2019-10-25,"Adoption"
"64213",2019-08-02,2019-09-03,"Adoption"
"64215",2019-08-02,2019-08-09,"Adoption"
"64217",2019-08-02,2019-08-06,"Adoption"
"64218",2019-08-02,2019-08-06,"Adoption"
"64219",2019-08-02,2019-08-06,"Adoption"
"64220",2019-08-02,2019-08-06,"Adoption"
"64221",2019-08-02,2019-08-06,"Adoption"
"64222",2019-08-02,2019-08-10,"Foster"
"64222",2019-08-02,2019-09-06,"Adoption"
"64223",2019-08-02,2019-08-06,"Adoption"
